timestamps,delta_times,weight_values,torque,blower_speed1,blower_speed2,blower_speedA,blower_speedB,blower_speedC,blower_speedD,auger_speed,auger_cmd_speed,combustor_temp,date,raw material,raw material v2
2021-06-28 10:13:10,0.0,,0.06,2000.0,2000.0,2084.015625,1786.299072,2083.560791,0.0,-1.805,0.0,537.780029,28/06/21,Woodchips,Wood
2021-06-28 10:13:12,0.03333333333333333,,0.045,2000.0,2000.0,2083.209229,2083.209229,2083.250732,0.0,-1.79,0.0,537.780029,28/06/21,Woodchips,Wood
2021-06-28 10:13:14,0.06666666666666667,,0.045,2000.0,2000.0,2083.312744,2083.291992,2083.312744,0.0,-1.79,0.0,537.780029,28/06/21,Woodchips,Wood
2021-06-28 10:13:16,0.1,,0.06,2000.0,2000.0,2083.374756,2083.374756,2083.354004,0.0,-1.79,0.0,537.780029,28/06/21,Woodchips,Wood
2021-06-28 10:13:18,0.13333333333333333,,0.045,2000.0,2000.0,2083.291992,2083.291992,2083.291992,0.0,-1.805,0.0,537.780029,28/06/21,Woodchips,Wood
2021-06-28 10:13:20,0.16666666666666666,,0.045,2000.0,2000.0,2083.354004,2083.354004,2083.354004,0.0,-1.79,0.0,537.780029,28/06/21,Woodchips,Wood
2021-06-28 10:13:22,0.2,,0.045,2000.0,2000.0,2082.651367,2082.651367,2083.147461,0.0,-1.805,0.0,537.780029,28/06/21,Woodchips,Wood
2021-06-28 10:13:24,0.23333333333333334,,0.06,2000.0,2000.0,2083.312744,2083.312744,2083.333252,0.0,-1.805,0.0,537.780029,28/06/21,Woodchips,Wood
2021-06-28 10:13:26,0.26666666666666666,,0.06,2000.0,2000.0,2084.036133,2084.036133,2083.560791,0.0,-1.805,0.0,537.780029,28/06/21,Woodchips,Wood
2021-06-28 10:13:28,0.3,,0.06,2000.0,2000.0,2380.85791,2083.22998,2083.250732,0.0,-1.805,0.0,537.780029,28/06/21,Woodchips,Wood
2021-06-28 10:13:30,0.3333333333333333,,0.045,2000.0,2000.0,2083.354004,2083.333252,2083.333252,0.0,-1.79,0.0,537.780029,28/06/21,Woodchips,Wood
2021-06-28 10:13:32,0.36666666666666664,,0.045,2000.0,2000.0,2083.312744,2083.312744,2083.333252,0.0,-1.79,0.0,537.780029,28/06/21,Woodchips,Wood
