timestamps,delta_times,weight_values,torque,blower_speed1,blower_speed2,blower_speedA,blower_speedB,blower_speedC,blower_speedD,auger_speed,auger_cmd_speed,combustor_temp,date,raw material,raw material v2
2022-06-01 10:58:41,0.0,-0.2,0.1,1200.0,1200.0,1189.532104,1189.532104,0.0,1486.929932,-1.805,0.0,32.898262,01/06/22,Rice Straw,Rice-based
2022-06-01 10:58:43,0.03333333333333333,-0.2,0.1,1200.0,1200.0,1488.021484,1190.192749,0.0,1488.006714,-1.805,0.0,32.898262,01/06/22,Rice Straw,Rice-based
2022-06-01 10:58:45,0.06666666666666667,-0.15,0.1,1200.0,1200.0,1190.523438,1488.154297,0.0,1488.139526,-1.805,0.0,32.898262,01/06/22,Rice Straw,Rice-based
2022-06-01 10:58:47,0.1,-0.2,0.1,1200.0,1200.0,1488.095337,1190.476196,0.0,1488.095337,-1.805,0.0,32.898262,01/06/22,Rice Straw,Rice-based
2022-06-01 10:58:49,0.13333333333333333,-0.2,0.1,1200.0,1200.0,1190.452515,1190.452515,0.0,1488.051025,-1.805,0.0,32.898262,01/06/22,Rice Straw,Rice-based
2022-06-01 10:58:51,0.16666666666666666,-0.2,0.1,1200.0,1200.0,1190.464355,1190.464355,0.0,1190.464355,-1.805,0.0,32.898262,01/06/22,Rice Straw,Rice-based
2022-06-01 10:58:53,0.2,-0.2,0.085,1200.0,1200.0,1190.476196,1488.095337,0.0,1488.080566,-1.82,0.0,32.898262,01/06/22,Rice Straw,Rice-based
2022-06-01 10:58:55,0.23333333333333334,-0.15,0.1,1200.0,1200.0,1190.488037,1190.488037,0.0,1488.110107,-1.805,0.0,32.898262,01/06/22,Rice Straw,Rice-based
2022-06-01 10:58:57,0.26666666666666666,-0.15,0.085,1200.0,1200.0,1488.110107,1488.110107,0.0,1488.095337,-1.805,0.0,32.898262,01/06/22,Rice Straw,Rice-based
2022-06-01 10:58:59,0.3,-0.15,0.085,1200.0,1200.0,1190.488037,1488.124756,0.0,1488.124756,-1.805,0.0,32.898262,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:01,0.3333333333333333,-0.15,0.1,1200.0,1200.0,1190.511597,1190.511597,0.0,1488.139526,-1.805,0.0,33.341515,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:03,0.36666666666666664,-0.2,0.085,1200.0,1200.0,1190.464355,1488.080566,0.0,1190.452515,-1.805,0.0,33.341515,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:05,0.4,-0.15,0.085,1200.0,1200.0,1190.476196,1190.476196,0.0,1190.476196,-1.805,0.0,32.898262,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:07,0.43333333333333335,-0.2,0.085,1200.0,1200.0,1488.095337,1488.095337,0.0,1190.476196,-1.805,0.0,33.341515,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:09,0.4666666666666667,-0.2,0.085,1200.0,1200.0,1190.499756,1190.499756,0.0,1190.499756,-1.805,0.0,33.341515,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:11,0.5,-0.2,0.1,1200.0,1200.0,1190.381714,1190.169189,0.0,1190.369873,-1.805,0.0,33.341515,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:13,0.5333333333333333,-0.2,0.1,1200.0,1200.0,1190.488037,1190.488037,0.0,1190.499756,-1.82,0.0,33.341515,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:15,0.5666666666666667,-0.2,0.1,1200.0,1200.0,1190.488037,1190.488037,0.0,1488.095337,-1.82,0.0,33.341515,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:17,0.6,-0.25,0.1,1200.0,1200.0,1191.421753,1191.421753,0.0,1489.277222,-1.805,0.0,33.341515,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:19,0.6333333333333333,-0.2,0.085,1200.0,1200.0,1190.535278,1190.747925,0.0,1488.154297,-1.82,0.0,33.341515,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:21,0.6666666666666666,-0.2,0.1,1200.0,1200.0,1190.428955,1488.021484,0.0,1488.036255,-1.805,0.0,33.341515,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:23,0.7,-0.2,0.1,1200.0,1200.0,1190.535278,1190.747925,0.0,1190.523438,-1.805,0.0,33.341515,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:25,0.7333333333333333,-0.15,0.1,1200.0,1200.0,1488.183838,1488.449585,0.0,1190.535278,-1.82,0.0,33.341515,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:27,0.7666666666666667,-0.15,0.1,1200.0,1200.0,1190.488037,1190.488037,0.0,1190.499756,-1.805,0.0,33.341515,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:29,0.8,-0.2,0.085,1200.0,1200.0,1488.065796,1488.065796,0.0,1190.452515,-1.805,0.0,33.341515,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:31,0.8333333333333334,-0.2,0.1,1200.0,1200.0,1190.476196,1190.476196,0.0,1190.476196,-1.805,0.0,33.784775,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:33,0.8666666666666667,-0.15,0.085,1200.0,1200.0,1488.095337,1488.095337,0.0,1190.464355,-1.805,0.0,33.784775,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:35,0.9,-0.2,0.1,1200.0,1200.0,1488.095337,1190.476196,0.0,1190.464355,-1.805,0.0,33.784775,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:37,0.9333333333333333,-0.15,0.1,1200.0,1200.0,1190.417236,1190.192749,0.0,1190.417236,-1.805,0.0,33.341515,01/06/22,Rice Straw,Rice-based
2022-06-01 10:59:39,0.9666666666666667,-0.2,0.1,1200.0,1200.0,1190.440796,1190.440796,0.0,1190.452515,-1.805,0.0,33.784775,01/06/22,Rice Straw,Rice-based
