timestamps,delta_times,weight_values,torque,blower_speed1,blower_speed2,blower_speedA,blower_speedB,blower_speedC,blower_speedD,auger_speed,auger_cmd_speed,combustor_temp,date,raw material,raw material v2
2022-09-26 13:19:19,0.0,0.0,0.06,1300.0,1300.0,1190.476196,0.0,1190.464355,1488.080566,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:21,0.03333333333333333,0.0,0.06,1300.0,1300.0,1488.139526,0.0,1190.488037,1190.488037,-1.79,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:23,0.06666666666666667,0.0,0.06,1300.0,1300.0,1488.110107,0.0,1190.499756,1488.110107,-1.79,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:25,0.1,0.0,0.06,1300.0,1300.0,1190.523438,0.0,1488.169067,1488.154297,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:27,0.13333333333333333,0.0,0.06,1300.0,1300.0,1190.488037,0.0,1488.110107,1488.110107,-1.79,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:29,0.16666666666666666,0.0,0.06,1300.0,1300.0,1488.095337,0.0,1488.139526,1488.139526,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:31,0.2,0.0,0.045,1300.0,1300.0,1488.080566,0.0,1488.080566,1488.080566,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:33,0.23333333333333334,-0.05,0.045,1300.0,1300.0,1488.080566,0.0,1488.095337,1488.095337,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:35,0.26666666666666666,0.0,0.06,1300.0,1300.0,1488.080566,0.0,1190.464355,1190.464355,-1.79,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:37,0.3,-0.05,0.06,1300.0,1300.0,1488.110107,0.0,1488.095337,1488.095337,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:39,0.3333333333333333,0.0,0.06,1300.0,1300.0,1488.095337,0.0,1190.476196,1190.476196,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:41,0.36666666666666664,0.0,0.06,1300.0,1300.0,1190.464355,0.0,1190.464355,1488.065796,-1.79,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:43,0.4,0.0,0.06,1300.0,1300.0,1488.051025,0.0,1190.452515,1488.051025,-1.79,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:45,0.43333333333333335,0.0,0.045,1300.0,1300.0,1488.065796,0.0,1190.452515,1488.065796,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:47,0.4666666666666667,0.0,0.06,1300.0,1300.0,1190.452515,0.0,1488.065796,1488.065796,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:49,0.5,-0.05,0.06,1300.0,1300.0,1488.110107,0.0,1488.095337,1488.124756,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:51,0.5333333333333333,-0.05,0.06,1300.0,1300.0,1488.095337,0.0,1190.464355,1488.095337,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:53,0.5666666666666667,0.0,0.06,1300.0,1300.0,1190.452515,0.0,1190.464355,1190.464355,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:55,0.6,0.0,0.045,1300.0,1300.0,1488.036255,0.0,1190.440796,1488.036255,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:57,0.6333333333333333,0.0,0.045,1300.0,1300.0,1487.977173,0.0,1487.991943,1487.977173,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:19:59,0.6666666666666666,0.0,0.06,1300.0,1300.0,1488.124756,0.0,1488.139526,1488.124756,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:01,0.7,-0.05,0.06,1300.0,1300.0,1488.065796,0.0,1488.065796,1488.065796,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:03,0.7333333333333333,0.0,0.06,1300.0,1300.0,1488.124756,0.0,1190.488037,1488.124756,-1.79,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:05,0.7666666666666667,-0.05,0.045,1300.0,1300.0,1488.051025,0.0,1488.065796,1488.051025,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:07,0.8,-0.05,0.06,1300.0,1300.0,1190.499756,0.0,1488.110107,1488.124756,-1.79,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:09,0.8333333333333334,-0.05,0.06,1300.0,1300.0,1488.051025,0.0,1190.464355,1488.051025,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:11,0.8666666666666667,-0.05,0.06,1300.0,1300.0,1488.095337,0.0,1190.476196,1488.095337,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:13,0.9,-0.05,0.06,1300.0,1300.0,1488.095337,0.0,1190.476196,1190.476196,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:15,0.9333333333333333,-0.05,0.06,1300.0,1300.0,1487.991943,0.0,1488.021484,1487.991943,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:17,0.9666666666666667,-0.05,0.045,1300.0,1300.0,1190.464355,0.0,1488.080566,1488.080566,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:19,1.0,-0.05,0.06,1300.0,1300.0,1488.110107,0.0,1190.488037,1488.110107,-1.79,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:21,1.0333333333333334,-0.05,0.06,1300.0,1300.0,1190.464355,0.0,1190.464355,1488.080566,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:23,1.0666666666666667,-0.05,0.06,1300.0,1300.0,1488.051025,0.0,1190.440796,1488.051025,-1.79,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:25,1.1,-0.05,0.06,1300.0,1300.0,1190.464355,0.0,1190.428955,1488.051025,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:27,1.1333333333333333,-0.05,0.06,1300.0,1300.0,1190.488037,0.0,1488.110107,1488.110107,-1.79,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:29,1.1666666666666667,-0.05,0.045,1300.0,1300.0,1190.488037,0.0,1190.499756,1190.488037,-1.79,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:31,1.2,-0.05,0.06,1300.0,1300.0,1190.428955,0.0,1488.065796,1488.065796,-1.79,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:33,1.2333333333333334,-0.05,0.045,1300.0,1300.0,1190.58252,0.0,1190.570679,1190.570679,-1.79,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:35,1.2666666666666666,-0.05,0.045,1300.0,1300.0,1190.488037,0.0,1488.110107,1488.110107,-1.79,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:37,1.3,-0.05,0.06,1300.0,1300.0,1190.464355,0.0,1190.464355,1190.464355,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:39,1.3333333333333333,-0.05,0.06,1300.0,1300.0,1190.488037,0.0,1190.476196,1488.095337,-1.79,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:41,1.3666666666666667,-0.05,0.06,1300.0,1300.0,1190.523438,0.0,1488.169067,1190.547119,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:43,1.4,-0.05,0.045,1300.0,1300.0,1488.006714,0.0,1488.021484,1488.006714,-1.79,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:45,1.4333333333333333,-0.05,0.06,1300.0,1300.0,1488.080566,0.0,1190.464355,1488.080566,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:47,1.4666666666666666,-0.05,0.06,1300.0,1300.0,1488.080566,0.0,1488.080566,1488.080566,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:49,1.5,-0.05,0.06,1300.0,1300.0,1190.476196,0.0,1190.464355,1488.095337,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:51,1.5333333333333334,-0.05,0.06,1300.0,1300.0,1190.488037,0.0,1488.095337,1190.488037,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:53,1.5666666666666667,-0.05,0.06,1300.0,1300.0,1488.110107,0.0,1190.488037,1488.110107,-1.79,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:55,1.6,-0.05,0.06,1300.0,1300.0,1488.139526,0.0,1190.499756,1190.511597,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:57,1.6333333333333333,-0.05,0.06,1300.0,1300.0,1488.006714,0.0,1488.065796,1488.051025,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:20:59,1.6666666666666667,-0.05,0.045,1300.0,1300.0,1488.110107,0.0,1488.095337,1488.110107,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:01,1.7,-0.05,0.06,1300.0,1300.0,1190.417236,0.0,1190.417236,1488.021484,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:03,1.7333333333333334,-0.05,0.045,1300.0,1300.0,1190.476196,0.0,1488.095337,1488.095337,-1.79,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:05,1.7666666666666666,-0.05,0.06,1300.0,1300.0,1190.488037,0.0,1488.110107,1190.488037,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:07,1.8,-0.05,0.06,1300.0,1300.0,1488.139526,0.0,1488.139526,1488.139526,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:09,1.8333333333333333,-0.05,0.06,1300.0,1300.0,1488.021484,0.0,1488.021484,1488.021484,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:11,1.8666666666666667,-0.2,0.06,1300.0,1300.0,1488.095337,0.0,1488.095337,1488.095337,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:13,1.9,-0.1,0.06,1300.0,1300.0,1488.183838,0.0,1488.154297,1488.183838,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:15,1.9333333333333333,-0.1,0.045,1300.0,1300.0,1488.095337,0.0,1190.476196,1488.095337,-1.805,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:17,1.9666666666666666,-0.1,0.045,1300.0,1300.0,1190.476196,0.0,1488.095337,1488.110107,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:19,2.0,-0.15,0.06,1300.0,1300.0,1190.428955,0.0,1190.428955,1488.021484,-1.79,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:21,2.033333333333333,-0.45,0.045,1300.0,1300.0,1190.499756,0.0,1488.110107,1488.124756,-1.79,0.0,40.433495,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:23,2.066666666666667,-0.45,0.06,1300.0,1300.0,1488.080566,0.0,1488.065796,1488.080566,-1.79,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:25,2.1,-0.4,0.06,1300.0,1300.0,1488.021484,0.0,1488.036255,1488.036255,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:27,2.1333333333333333,-0.5,0.06,1300.0,1300.0,1488.110107,0.0,1488.110107,1488.110107,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:29,2.1666666666666665,-0.45,0.06,1300.0,1300.0,1488.183838,0.0,1488.169067,1488.183838,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:31,2.2,-0.45,0.045,1300.0,1300.0,1488.110107,0.0,1488.110107,1488.110107,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:33,2.2333333333333334,-0.45,0.06,1300.0,1300.0,1488.080566,0.0,1488.080566,1488.080566,-1.805,0.0,39.546989,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:35,2.2666666666666666,-0.25,0.06,1300.0,1300.0,1488.169067,0.0,1488.169067,1488.169067,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:37,2.3,-0.15,0.06,1300.0,1300.0,1488.036255,0.0,1190.428955,1488.021484,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:39,2.3333333333333335,-0.2,0.06,1300.0,1300.0,1190.440796,0.0,1488.065796,1190.452515,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:41,2.3666666666666667,-0.2,0.045,1300.0,1300.0,1488.110107,0.0,1190.499756,1488.124756,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:43,2.4,-0.15,0.045,1300.0,1300.0,1488.110107,0.0,1488.095337,1488.110107,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:45,2.433333333333333,-0.15,0.06,1300.0,1300.0,1488.080566,0.0,1488.080566,1190.464355,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:47,2.466666666666667,-0.15,0.06,1300.0,1300.0,1488.095337,0.0,1488.095337,1488.095337,-1.805,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:49,2.5,-0.15,0.06,1300.0,1300.0,1190.476196,0.0,1488.095337,1488.095337,-1.79,0.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:51,2.533333333333333,-0.15,0.145,1300.0,1300.0,1190.488037,0.0,1488.110107,1488.095337,-1.805,6.0,39.546989,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:53,2.566666666666667,-0.05,3.205,1300.0,1300.0,1190.499756,0.0,1488.124756,1488.124756,-1.805,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:55,2.6,-0.2,3.02,1300.0,1300.0,1190.452515,0.0,1190.452515,1488.065796,-1.805,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:57,2.6333333333333333,-0.15,3.235,1300.0,1300.0,1190.476196,0.0,1190.464355,1488.080566,-1.805,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:21:59,2.6666666666666665,-0.15,3.365,1300.0,1300.0,1488.065796,0.0,1488.080566,1190.464355,-1.805,6.0,39.546989,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:01,2.7,-0.15,3.535,1300.0,1300.0,1488.110107,0.0,1488.110107,1488.110107,-1.805,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:03,2.7333333333333334,-0.15,3.96,1300.0,1300.0,1488.095337,0.0,1488.095337,1488.095337,-1.79,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:05,2.7666666666666666,-0.15,3.12,1300.0,1300.0,1488.139526,0.0,1488.095337,1190.476196,-1.79,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:07,2.8,-0.15,3.32,1300.0,1300.0,1488.051025,0.0,1488.051025,1488.051025,-1.79,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:09,2.8333333333333335,-0.15,3.25,1300.0,1300.0,1487.033081,0.0,1487.062622,1189.638306,-1.79,6.0,39.546989,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:11,2.8666666666666667,-0.15,3.435,1300.0,1300.0,1488.110107,0.0,1488.110107,1488.110107,-1.805,6.0,39.546989,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:13,2.9,-0.15,3.835,1300.0,1300.0,1190.523438,0.0,1488.139526,1190.523438,-1.805,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:15,2.933333333333333,-0.15,3.805,1300.0,1300.0,1190.499756,0.0,1488.110107,1488.110107,-1.805,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:17,2.966666666666667,-0.15,3.59,1300.0,1300.0,1190.488037,0.0,1488.095337,1488.095337,-1.805,6.0,39.546989,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:19,3.0,-0.15,4.22,1300.0,1300.0,1190.488037,0.0,1190.476196,1488.110107,-1.805,6.0,39.546989,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:21,3.033333333333333,-0.15,4.305,1300.0,1300.0,1190.464355,0.0,1488.080566,1488.080566,-1.79,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:23,3.066666666666667,-0.1,4.005,1300.0,1300.0,1190.488037,0.0,1190.499756,1190.511597,-1.805,6.0,39.546989,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:25,3.1,-0.1,4.105,1300.0,1300.0,1488.110107,0.0,1488.095337,1488.110107,-1.805,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:27,3.1333333333333333,-0.1,4.645,1300.0,1300.0,1190.476196,0.0,1488.095337,1488.095337,-1.805,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:29,3.1666666666666665,-0.1,5.285,1300.0,1300.0,1190.452515,0.0,1488.080566,1488.065796,-1.805,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:31,3.2,-0.1,5.445,1300.0,1300.0,1488.051025,0.0,1488.065796,1190.440796,-1.805,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:33,3.2333333333333334,-0.1,6.215,1300.0,1300.0,1488.095337,0.0,1190.488037,1488.110107,-1.79,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:35,3.2666666666666666,-0.1,7.24,1300.0,1300.0,1488.110107,0.0,1488.110107,1488.110107,-1.805,6.0,39.546989,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:38,3.316666666666667,-0.1,7.255,1300.0,1300.0,1190.511597,0.0,1190.499756,1488.124756,-1.805,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:40,3.35,-0.1,7.58,1300.0,1300.0,1488.036255,0.0,1488.080566,1488.080566,-1.805,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:42,3.3833333333333333,-0.1,7.65,1300.0,1300.0,1488.036255,0.0,1190.452515,1190.452515,-1.805,6.0,39.546989,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:44,3.4166666666666665,-0.1,8.094999,1300.0,1300.0,1488.139526,0.0,1488.154297,1488.169067,-1.79,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:46,3.45,-0.1,7.95,1300.0,1300.0,1190.535278,0.0,1488.154297,1488.154297,-1.79,6.0,39.546989,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:48,3.4833333333333334,-0.1,8.464999,1300.0,1300.0,1488.110107,0.0,1488.110107,1488.110107,-1.805,6.0,39.990242,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:50,3.5166666666666666,-0.1,8.52,1300.0,1300.0,1488.080566,0.0,1488.065796,1190.452515,-1.805,6.0,39.546989,26/09/22,Woodchips Pine,Wood
2022-09-26 13:22:52,3.55,-0.05,8.735,1300.0,1300.0,1488.110107,0.0,1488.110107,1488.110107,-1.805,6.0,39.990242,26/09/22,Woodchips Pine,Wood
